Time,Open,High,Low,Last,Change,Volume
"09/30/2020 17:19",5815.9,5815.9,5815.9,5815.9,0,0
"09/30/2020 16:17",5815.9,5815.9,5815.9,5815.9,0,0
"09/30/2020 16:16",5815.9,5815.9,5815.9,5815.9,0,0
"09/30/2020 16:15",5815.9,5815.9,5815.9,5815.9,0,0
"09/30/2020 16:14",5815.9,5815.9,5815.9,5815.9,0,0
"09/30/2020 16:13",5815.9,5815.9,5815.9,5815.9,0,0
"09/30/2020 16:12",5815.9,5815.9,5815.9,5815.9,0,0
"09/30/2020 16:11",5815.9,5815.9,5815.9,5815.9,-5.3,0
"09/30/2020 16:10",5829.9,5829.9,5821.2,5821.2,-8.7,0
"09/30/2020 16:09",5829.9,5829.9,5829.9,5829.9,0,0
"09/30/2020 16:08",5829.9,5829.9,5829.9,5829.9,0,0
"09/30/2020 16:07",5829.9,5829.9,5829.9,5829.9,0,0
"09/30/2020 16:06",5829.9,5829.9,5829.9,5829.9,0,0
"09/30/2020 16:05",5829.9,5829.9,5829.9,5829.9,0,0
"09/30/2020 16:04",5829.9,5829.9,5829.9,5829.9,0,0
"09/30/2020 16:03",5829.9,5829.9,5829.9,5829.9,0,0
"09/30/2020 16:02",5829.9,5829.9,5829.9,5829.9,0,0
"09/30/2020 16:01",5829.9,5829.9,5829.9,5829.9,0,0
"09/30/2020 16:00",5829.4,5829.9,5829.4,5829.9,-2.5,0
"09/30/2020 15:59",5832.6,5832.6,5832.4,5832.4,-1.5,0
"09/30/2020 15:58",5837.8,5837.8,5833.9,5833.9,-4.7,0
"09/30/2020 15:57",5838,5838.6,5838,5838.6,-0.1,0
"09/30/2020 15:56",5838.1,5838.7,5838.1,5838.7,-1.7,0
"09/30/2020 15:55",5838.7,5840.4,5838.7,5840.4,2.7,0
"09/30/2020 15:54",5837,5837.7,5837,5837.7,0.7,0
"09/30/2020 15:53",5838.6,5838.6,5837,5837,-0.9,0
"09/30/2020 15:52",5839.5,5839.5,5837.9,5837.9,-3.9,0
"09/30/2020 15:51",5840.1,5841.8,5840.1,5841.8,5.2,0
"09/30/2020 15:50",5833.3,5836.6,5833.3,5836.6,1.6,0
"09/30/2020 15:49",5836.4,5836.4,5835,5835,-1.7,0
"09/30/2020 15:48",5840.5,5840.5,5836.7,5836.7,-8.5,0
"09/30/2020 15:47",5846.6,5846.6,5845.2,5845.2,-0.5,0
"09/30/2020 15:46",5845.1,5845.7,5845.1,5845.7,0,0
"09/30/2020 15:45",5845.7,5845.7,5845.7,5845.7,0.8,0
"09/30/2020 15:44",5843.6,5844.9,5843.6,5844.9,1,0
"09/30/2020 15:43",5840.7,5843.9,5840.7,5843.9,1.5,0
