Time,Open,High,Low,Last,Change,Volume
"11/18/2020 17:09",6531.1,6531.1,6531.1,6531.1,0,0
"11/18/2020 16:17",6531.1,6531.1,6531.1,6531.1,0,0
"11/18/2020 16:16",6531.1,6531.1,6531.1,6531.1,0,0
"11/18/2020 16:15",6531.1,6531.1,6531.1,6531.1,0,0
"11/18/2020 16:14",6531.1,6531.1,6531.1,6531.1,0,0
"11/18/2020 16:13",6531.1,6531.1,6531.1,6531.1,0,0
"11/18/2020 16:12",6531.1,6531.1,6531.1,6531.1,0,0
"11/18/2020 16:11",6524.3,6531.1,6524.3,6531.1,6.8,0
"11/18/2020 16:10",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:09",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:08",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:07",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:06",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:05",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:04",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:03",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:02",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:01",6524.3,6524.3,6524.3,6524.3,0,0
"11/18/2020 16:00",6524.2,6524.3,6524.2,6524.3,-0.6,0
"11/18/2020 15:59",6522.4,6524.9,6522.4,6524.9,1.2,0
"11/18/2020 15:58",6521.1,6523.7,6521.1,6523.7,3.3,0
"11/18/2020 15:57",6521.1,6521.1,6520.4,6520.4,-0.2,0
"11/18/2020 15:56",6519.9,6520.6,6519.9,6520.6,0.9,0
"11/18/2020 15:55",6519.8,6519.8,6519.7,6519.7,-0.3,0
"11/18/2020 15:54",6520.4,6520.4,6520,6520,-0.4,0
"11/18/2020 15:53",6521.2,6521.2,6520.4,6520.4,-1,0
"11/18/2020 15:52",6521.1,6521.4,6521.1,6521.4,0.2,0
"11/18/2020 15:51",6521,6521.2,6521,6521.2,-0.9,0
"11/18/2020 15:50",6524.4,6524.4,6522.1,6522.1,-2.2,0
"11/18/2020 15:49",6523.5,6524.3,6523.5,6524.3,1.8,0
"11/18/2020 15:48",6522,6522.5,6522,6522.5,0.9,0
"11/18/2020 15:47",6520.8,6521.6,6520.8,6521.6,3,0
"11/18/2020 15:46",6518.5,6518.6,6518.5,6518.6,-1.5,0
"11/18/2020 15:45",6520.2,6520.2,6520.1,6520.1,0.2,0
"11/18/2020 15:44",6520,6520,6519.9,6519.9,0.2,0
"11/18/2020 15:43",6520.3,6520.3,6519.7,6519.7,-0.5,0
"11/18/2020 15:42",6521.6,6521.6,6520.2,6520.2,-2,0
"11/18/2020 15:41",6523.5,6523.5,6522.2,6522.2,-1.5,0
"11/18/2020 15:40",6523.3,6523.7,6523.3,6523.7,0,0
"11/18/2020 15:39",6521.1,6523.7,6521.1,6523.7,2.2,0
"11/18/2020 15:38",6521.8,6521.8,6521.5,6521.5,-0.1,0
"11/18/2020 15:37",6521.6,6521.6,6521.6,6521.6,-1.1,0
"11/18/2020 15:36",6522.9,6522.9,6522.7,6522.7,1.1,0
"11/18/2020 15:35",6521.9,6521.9,6521.6,6521.6,-0.3,0
"11/18/2020 15:34",6524.4,6524.4,6521.9,6521.9,-2.4,0
"11/18/2020 15:33",6524.7,6524.7,6524.3,6524.3,-0.2,0
"11/18/2020 15:32",6524,6524.5,6524,6524.5,-0.6,0
"11/18/2020 15:31",6524,6525.1,6524,6525.1,0.1,0
"11/18/2020 15:30",6524.9,6525,6524.9,6525,-0.2,0
"11/18/2020 15:29",6525.2,6525.2,6525.2,6525.2,-1.6,0
"11/18/2020 15:28",6527.4,6527.4,6526.8,6526.8,-0.6,0
"11/18/2020 15:27",6526,6527.4,6526,6527.4,1.9,0
