Time,Open,High,Low,Last,Change,%Chg,Volume
"06/12/2020 15:59",1.06459,1.06506,1.0638,1.06506,0.00044,+0.04%,89
"06/12/2020 15:58",1.06475,1.06513,1.06462,1.06462,-0.00012,-0.01%,113
"06/12/2020 15:57",1.06441,1.06489,1.06441,1.06474,0.00034,+0.03%,103
"06/12/2020 15:56",1.06483,1.06488,1.06438,1.0644,-0.00043,-0.04%,92
"06/12/2020 15:55",1.065,1.0651,1.0648,1.06483,-0.00017,-0.02%,159
"06/12/2020 15:54",1.06512,1.06514,1.065,1.065,-0.00011,-0.01%,101
"06/12/2020 15:53",1.06514,1.06516,1.06508,1.06511,-4.0E-5,0.00%,101
"06/12/2020 15:52",1.06511,1.06524,1.06511,1.06515,4.0E-5,0.00%,193
"06/12/2020 15:51",1.06507,1.06511,1.06478,1.06511,5.0E-5,0.00%,128
"06/12/2020 15:50",1.06479,1.06507,1.06479,1.06506,0.00026,+0.02%,99
"06/12/2020 15:49",1.06476,1.06491,1.06476,1.0648,4.0E-5,0.00%,72
"06/12/2020 15:48",1.06496,1.065,1.06476,1.06476,-0.0002,-0.02%,44
"06/12/2020 15:47",1.06486,1.06496,1.06482,1.06496,0.0001,+0.01%,80
"06/12/2020 15:46",1.06477,1.06486,1.06464,1.06486,0.0001,+0.01%,55
"06/12/2020 15:45",1.06471,1.06478,1.06468,1.06476,6.0E-5,+0.01%,78
"06/12/2020 15:44",1.06463,1.06471,1.06462,1.0647,8.0E-5,+0.01%,83
"06/12/2020 15:43",1.06465,1.06466,1.06459,1.06462,-3.0E-5,0.00%,50
"06/12/2020 15:42",1.06467,1.0647,1.0646,1.06465,-2.0E-5,0.00%,53
"06/12/2020 15:41",1.06431,1.06467,1.06428,1.06467,0.00036,+0.03%,83
"06/12/2020 15:40",1.06429,1.06439,1.06428,1.06431,2.0E-5,0.00%,102
"06/12/2020 15:39",1.06427,1.06434,1.06425,1.06429,3.0E-5,0.00%,44
"06/12/2020 15:38",1.06441,1.06442,1.06426,1.06426,-0.00015,-0.01%,30
