Time,Open,High,Low,Last,Change,%Chg,Volume
"08/21/2020 15:59",1.09472,1.09491,1.09471,1.09471,-1.0E-5,0.00%,93
"08/21/2020 15:58",1.09439,1.09472,1.09436,1.09472,0.00033,+0.03%,66
"08/21/2020 15:57",1.09429,1.0944,1.09427,1.09439,0.00011,+0.01%,53
"08/21/2020 15:56",1.09435,1.09436,1.09419,1.09428,-8.0E-5,-0.01%,61
"08/21/2020 15:55",1.09416,1.09436,1.09413,1.09436,0.00019,+0.02%,76
"08/21/2020 15:54",1.09394,1.09418,1.09394,1.09417,0.00017,+0.02%,50
"08/21/2020 15:53",1.09409,1.0941,1.09394,1.094,-8.0E-5,-0.01%,24
"08/21/2020 15:52",1.09406,1.09409,1.09406,1.09408,2.0E-5,0.00%,28
"08/21/2020 15:51",1.09408,1.09408,1.09401,1.09406,-2.0E-5,0.00%,24
"08/21/2020 15:50",1.09415,1.09422,1.09408,1.09408,-6.0E-5,-0.01%,61
"08/21/2020 15:49",1.09411,1.09424,1.09411,1.09414,3.0E-5,0.00%,63
"08/21/2020 15:48",1.09424,1.09424,1.09408,1.09411,-0.00012,-0.01%,51
"08/21/2020 15:47",1.09426,1.0943,1.09417,1.09423,-4.0E-5,0.00%,57
"08/21/2020 15:46",1.09416,1.09432,1.09416,1.09427,0.00011,+0.01%,38
"08/21/2020 15:45",1.09431,1.09432,1.09416,1.09416,-0.00014,-0.01%,34
"08/21/2020 15:44",1.0945,1.09458,1.09428,1.0943,-0.00019,-0.02%,41
"08/21/2020 15:43",1.09445,1.09452,1.09438,1.09449,6.0E-5,+0.01%,26
"08/21/2020 15:42",1.09455,1.09456,1.09437,1.09443,-0.00013,-0.01%,26
"08/21/2020 15:41",1.09459,1.09462,1.09446,1.09456,-2.0E-5,0.00%,36
"08/21/2020 15:40",1.09467,1.09468,1.0945,1.09458,-0.0001,-0.01%,31
"08/21/2020 15:39",1.09471,1.09472,1.09462,1.09468,-3.0E-5,0.00%,34
"08/21/2020 15:38",1.09471,1.09472,1.09467,1.09471,-1.0E-5,0.00%,29
"08/21/2020 15:37",1.09471,1.09476,1.09467,1.09472,2.0E-5,0.00%,52
"08/21/2020 15:36",1.09451,1.0947,1.09438,1.0947,0.0002,+0.02%,32
"08/21/2020 15:35",1.09458,1.09464,1.09448,1.0945,-7.0E-5,-0.01%,17
"08/21/2020 15:34",1.09501,1.09501,1.09454,1.09457,-0.00044,-0.04%,43
"08/21/2020 15:33",1.09527,1.09531,1.09501,1.09501,-0.00026,-0.02%,69
"08/21/2020 15:32",1.09543,1.09544,1.09527,1.09527,-0.00017,-0.02%,43
"08/21/2020 15:31",1.09545,1.09546,1.09544,1.09544,-1.0E-5,0.00%,26
"08/21/2020 15:30",1.09542,1.09546,1.09528,1.09545,4.0E-5,0.00%,41
"08/21/2020 15:29",1.09518,1.0955,1.09518,1.09541,0.00019,+0.02%,57
"08/21/2020 15:28",1.09529,1.09533,1.09518,1.09522,-5.0E-5,0.00%,23
"08/21/2020 15:27",1.09536,1.0954,1.09527,1.09527,-8.0E-5,-0.01%,44
"08/21/2020 15:26",1.09524,1.09536,1.09524,1.09535,4.0E-5,0.00%,30
"08/21/2020 15:25",1.09532,1.09536,1.09529,1.09531,0,0.00%,27
"08/21/2020 15:24",1.09485,1.09532,1.09485,1.09531,0.00051,+0.05%,39
"08/21/2020 15:23",1.09507,1.09508,1.0948,1.0948,-0.00032,-0.03%,12
"08/21/2020 15:22",1.09491,1.09515,1.09485,1.09512,0.00016,+0.01%,16
"08/21/2020 15:21",1.09489,1.09496,1.09477,1.09496,0.0001,+0.01%,16
"08/21/2020 15:20",1.09499,1.09508,1.09486,1.09486,-0.00011,-0.01%,12
"08/21/2020 15:19",1.09499,1.095,1.09486,1.09497,-8.0E-5,-0.01%,20
"08/21/2020 15:18",1.09493,1.09512,1.09487,1.09505,7.0E-5,+0.01%,30
"08/21/2020 15:17",1.0951,1.0951,1.09494,1.09498,-0.00011,-0.01%,11
"08/21/2020 15:16",1.09509,1.09514,1.09503,1.09509,1.0E-5,0.00%,39
"08/21/2020 15:15",1.09507,1.0951,1.09499,1.09508,1.0E-5,0.00%,39
"08/21/2020 15:14",1.09482,1.09507,1.09478,1.09507,0.00019,+0.02%,27
"08/21/2020 15:13",1.09513,1.0952,1.09486,1.09488,-0.00025,-0.02%,22
"08/21/2020 15:12",1.0952,1.09522,1.0951,1.09513,-6.0E-5,-0.01%,27
"08/21/2020 15:11",1.09517,1.0952,1.0951,1.09519,1.0E-5,0.00%,30
"08/21/2020 15:10",1.09508,1.0952,1.09506,1.09518,0.00012,+0.01%,43
"08/21/2020 15:09",1.09512,1.09515,1.09497,1.09506,-4.0E-5,0.00%,38
"08/21/2020 15:08",1.09509,1.0951,1.09479,1.0951,2.0E-5,0.00%,26
"08/21/2020 15:07",1.09513,1.0952,1.09503,1.09508,-0.0001,-0.01%,32
"08/21/2020 15:06",1.09524,1.09533,1.09518,1.09518,-5.0E-5,0.00%,34
"08/21/2020 15:05",1.0951,1.09526,1.0951,1.09523,0.00014,+0.01%,36
"08/21/2020 15:04",1.09519,1.09519,1.09502,1.09509,-0.0001,-0.01%,31
"08/21/2020 15:03",1.09504,1.09521,1.09502,1.09519,0.00011,+0.01%,38
"08/21/2020 15:02",1.09525,1.09528,1.09508,1.09508,-0.00024,-0.02%,28
"08/21/2020 15:01",1.09529,1.09532,1.09526,1.09532,4.0E-5,0.00%,22
"08/21/2020 15:00",1.0954,1.09542,1.09528,1.09528,-0.00012,-0.01%,65
"08/21/2020 14:59",1.09538,1.09541,1.09534,1.0954,0,0.00%,83
"08/21/2020 14:58",1.09543,1.09545,1.09535,1.0954,-4.0E-5,0.00%,61
"08/21/2020 14:57",1.09525,1.09545,1.09525,1.09544,0.0002,+0.02%,64
"08/21/2020 14:56",1.09517,1.09525,1.09507,1.09524,6.0E-5,+0.01%,55
"08/21/2020 14:55",1.0952,1.09522,1.0951,1.09518,-2.0E-5,0.00%,47
"08/21/2020 14:54",1.09517,1.09522,1.09514,1.0952,3.0E-5,0.00%,58
"08/21/2020 14:53",1.09519,1.09522,1.09512,1.09517,-2.0E-5,0.00%,51
"08/21/2020 14:52",1.0952,1.09521,1.0951,1.09519,-1.0E-5,0.00%,61
"08/21/2020 14:51",1.09522,1.09522,1.09514,1.0952,-2.0E-5,0.00%,49
"08/21/2020 14:50",1.09513,1.09523,1.09512,1.09522,9.0E-5,+0.01%,66
"08/21/2020 14:49",1.09509,1.09517,1.09508,1.09513,4.0E-5,0.00%,40
"08/21/2020 14:48",1.09505,1.0951,1.09504,1.09509,4.0E-5,0.00%,39
"08/21/2020 14:47",1.09508,1.09509,1.09502,1.09505,-2.0E-5,0.00%,33
"08/21/2020 14:46",1.09507,1.09511,1.09505,1.09507,-1.0E-5,0.00%,49
"08/21/2020 14:45",1.09506,1.0951,1.09506,1.09508,2.0E-5,0.00%,61
"08/21/2020 14:44",1.09504,1.09513,1.09504,1.09506,2.0E-5,0.00%,74
"08/21/2020 14:43",1.09506,1.09511,1.09503,1.09504,-3.0E-5,0.00%,35
"08/21/2020 14:42",1.09507,1.09508,1.09501,1.09507,0,0.00%,55
