Time,Open,High,Low,Last,Change,%Chg,Volume
"05/31/2020 23:59",1.07786,1.07789,1.07783,1.07786,-1.0E-5,0.00%,58
"05/31/2020 23:58",1.07794,1.07794,1.07783,1.07787,-7.0E-5,-0.01%,95
"05/31/2020 23:57",1.07785,1.07797,1.0778,1.07794,8.0E-5,+0.01%,90
"05/31/2020 23:56",1.07795,1.07796,1.07785,1.07786,-8.0E-5,-0.01%,87
"05/31/2020 23:55",1.07786,1.07794,1.07784,1.07794,9.0E-5,+0.01%,54
"05/31/2020 23:54",1.07779,1.07785,1.07773,1.07785,5.0E-5,0.00%,114
"05/31/2020 23:53",1.0778,1.07781,1.07779,1.0778,0,0.00%,48
"05/31/2020 23:52",1.07769,1.07781,1.07769,1.0778,0.0001,+0.01%,36
"05/31/2020 23:51",1.07767,1.07777,1.07767,1.0777,3.0E-5,0.00%,61
"05/31/2020 23:50",1.07773,1.07778,1.07767,1.07767,-6.0E-5,-0.01%,60
"05/31/2020 23:49",1.0778,1.07786,1.07773,1.07773,-7.0E-5,-0.01%,52
"05/31/2020 23:48",1.0778,1.07785,1.0778,1.0778,0,0.00%,58
"05/31/2020 23:47",1.07778,1.07781,1.07775,1.0778,1.0E-5,0.00%,43
"05/31/2020 23:46",1.07771,1.0778,1.07769,1.07779,7.0E-5,+0.01%,91
"05/31/2020 23:45",1.07763,1.07781,1.07763,1.07772,8.0E-5,+0.01%,86
"05/31/2020 23:44",1.07764,1.07766,1.07763,1.07764,0,0.00%,33
"05/31/2020 23:43",1.07765,1.07765,1.07761,1.07764,-1.0E-5,0.00%,28
"05/31/2020 23:42",1.07768,1.07774,1.07764,1.07765,-4.0E-5,0.00%,71
"05/31/2020 23:41",1.07771,1.07771,1.07766,1.07769,-2.0E-5,0.00%,31
"05/31/2020 23:40",1.07769,1.07776,1.07768,1.07771,1.0E-5,0.00%,59
"05/31/2020 23:39",1.07784,1.07784,1.07767,1.0777,-0.00014,-0.01%,90
"05/31/2020 23:38",1.07776,1.07791,1.07775,1.07784,8.0E-5,+0.01%,82
