Time,Open,High,Low,Last,Change,%Chg,Volume
"08/07/2020 15:59",1.08477,1.08477,1.08361,1.08361,-0.00116,-0.11%,72
"08/07/2020 15:58",1.08459,1.08477,1.08458,1.08477,0.00018,+0.02%,47
"08/07/2020 15:57",1.0848,1.0848,1.08458,1.08459,-0.00021,-0.02%,82
"08/07/2020 15:56",1.0848,1.0848,1.0847,1.0848,0,0.00%,59
"08/07/2020 15:55",1.08469,1.08481,1.08464,1.0848,0.00012,+0.01%,96
"08/07/2020 15:54",1.08472,1.08472,1.08465,1.08468,-3.0E-5,0.00%,58
"08/07/2020 15:53",1.08457,1.08474,1.08451,1.08471,0.00013,+0.01%,67
"08/07/2020 15:52",1.08455,1.0847,1.08455,1.08458,4.0E-5,0.00%,63
"08/07/2020 15:51",1.08474,1.08474,1.08454,1.08454,-0.00021,-0.02%,36
"08/07/2020 15:50",1.08467,1.08476,1.08466,1.08475,8.0E-5,+0.01%,84
"08/07/2020 15:49",1.08449,1.08467,1.08449,1.08467,0.00011,+0.01%,52
"08/07/2020 15:48",1.08434,1.08456,1.08432,1.08456,0.00016,+0.01%,43
"08/07/2020 15:47",1.08453,1.08453,1.08438,1.0844,-0.00013,-0.01%,40
"08/07/2020 15:46",1.08457,1.08463,1.08448,1.08453,-4.0E-5,0.00%,42
"08/07/2020 15:45",1.08441,1.08457,1.08441,1.08457,0.00017,+0.02%,31
"08/07/2020 15:44",1.0843,1.08445,1.0843,1.0844,0.00011,+0.01%,14
"08/07/2020 15:43",1.08445,1.08445,1.0842,1.08429,-0.00017,-0.02%,21
"08/07/2020 15:42",1.08448,1.08451,1.0844,1.08446,-1.0E-5,0.00%,29
"08/07/2020 15:41",1.08455,1.08457,1.08442,1.08447,-7.0E-5,-0.01%,21
"08/07/2020 15:40",1.08422,1.08454,1.08422,1.08454,0.00035,+0.03%,49
"08/07/2020 15:39",1.08435,1.08441,1.08407,1.08419,-0.00015,-0.01%,19
"08/07/2020 15:38",1.0845,1.0845,1.08423,1.08434,-0.00016,-0.01%,19
"08/07/2020 15:37",1.08452,1.08454,1.0844,1.0845,-2.0E-5,0.00%,25
"08/07/2020 15:36",1.08452,1.08454,1.08437,1.08452,0,0.00%,22
"08/07/2020 15:35",1.08448,1.08453,1.08447,1.08452,5.0E-5,0.00%,26
"08/07/2020 15:34",1.08429,1.08447,1.08417,1.08447,0.00016,+0.01%,27
"08/07/2020 15:33",1.08417,1.08438,1.08417,1.08431,0.00017,+0.02%,19
"08/07/2020 15:32",1.08434,1.08434,1.08407,1.08414,-0.00026,-0.02%,16
"08/07/2020 15:31",1.08435,1.08443,1.08435,1.0844,6.0E-5,+0.01%,13
"08/07/2020 15:30",1.0843,1.08443,1.08429,1.08434,5.0E-5,0.00%,39
"08/07/2020 15:29",1.08413,1.08429,1.08413,1.08429,0.00016,+0.01%,48
"08/07/2020 15:28",1.08404,1.08413,1.08402,1.08413,8.0E-5,+0.01%,39
"08/07/2020 15:27",1.08416,1.08416,1.08403,1.08405,-0.00011,-0.01%,38
"08/07/2020 15:26",1.0841,1.08416,1.08401,1.08416,6.0E-5,+0.01%,31
"08/07/2020 15:25",1.08383,1.0841,1.08383,1.0841,0.00029,+0.03%,29
"08/07/2020 15:24",1.08405,1.08408,1.08381,1.08381,-0.00023,-0.02%,23
"08/07/2020 15:23",1.08398,1.08406,1.08398,1.08404,7.0E-5,+0.01%,23
"08/07/2020 15:22",1.084,1.084,1.08383,1.08397,-9.0E-5,-0.01%,25
"08/07/2020 15:21",1.08416,1.0842,1.08405,1.08406,-0.00011,-0.01%,87
"08/07/2020 15:20",1.08419,1.08421,1.08404,1.08417,-9.0E-5,-0.01%,27
